,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
1609,2025-07-29T20:12:00.946660000Z,2025-07-29T20:12:00.946660000Z,10,2,1108,S,N,0,,0,0,0,1625,13.04,2,1,13.55,15,1,13.03,100,1,13.57,15,1,13.02,100,1,13.58,100,1,12.73,100,1,13.59,100,1,12.71,100,1,13.90,100,1,12.50,700,1,14.01,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,100,1,12.37,700,1,14.53,100,1,ARL,0
1610,2025-07-29T20:12:00.946715000Z,2025-07-29T20:12:00.946715000Z,10,2,1108,S,N,0,,0,0,0,1626,13.04,2,1,13.55,15,1,13.03,100,1,13.57,15,1,13.02,100,1,13.59,100,1,12.73,100,1,13.90,100,1,12.71,100,1,14.01,2,1,12.50,700,1,14.19,100,1,12.46,200,2,14.28,100,1,12.43,700,1,14.43,100,1,12.42,700,1,14.53,100,1,12.37,700,1,14.54,100,1,ARL,0
1611,2025-07-29T20:12:00.946770000Z,2025-07-29T20:12:00.946770000Z,10,2,1108,S,N,0,,0,0,0,1627,13.04,2,1,13.55,15,1,13.03,100,1,13.56,100,1,13.02,100,1,13.57,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.90,100,1,12.50,700,1,14.01,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,100,1,12.37,700,1,14.53,100,1,ARL,0
1612,2025-07-29T20:12:00.946826000Z,2025-07-29T20:12:00.946826000Z,10,2,1108,S,N,0,,0,0,0,1628,13.04,2,1,13.55,15,1,13.03,100,1,13.56,100,1,13.02,100,1,13.57,15,1,12.73,100,1,13.59,100,1,12.71,100,1,14.01,2,1,12.50,700,1,14.19,100,1,12.46,200,2,14.28,100,1,12.43,700,1,14.43,100,1,12.42,700,1,14.53,100,1,12.37,700,1,14.54,100,1,ARL,0
1613,2025-07-29T20:12:00.946882000Z,2025-07-29T20:12:00.946882000Z,10,2,1108,S,N,0,,0,0,0,1629,13.04,2,1,13.55,15,1,13.03,100,1,13.56,100,1,13.02,100,1,13.57,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,14.01,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,100,1,12.37,700,1,14.53,100,1,ARL,0
1614,2025-07-29T20:12:00.946937000Z,2025-07-29T20:12:00.946937000Z,10,2,1108,S,N,0,,0,0,0,1630,13.04,2,1,13.55,15,1,13.03,100,1,13.56,100,1,13.02,100,1,13.57,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,14.01,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,100,1,12.37,700,1,14.53,100,1,ARL,0
1615,2025-07-29T20:12:00.946992000Z,2025-07-29T20:12:00.946992000Z,10,2,1108,S,N,0,,0,0,0,1631,13.04,2,1,13.55,15,1,13.03,100,1,13.56,100,1,13.02,100,1,13.57,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,14.01,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,100,1,12.37,700,1,14.53,100,1,ARL,0
1616,2025-07-29T20:12:00.947042000Z,2025-07-29T20:12:00.947042000Z,10,2,1108,S,N,0,,0,0,0,1632,13.04,2,1,13.55,15,1,13.03,100,1,13.56,100,1,13.02,100,1,13.57,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,14.01,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,100,1,12.37,700,1,14.53,100,1,ARL,0
1617,2025-07-29T20:12:00.947079000Z,2025-07-29T20:12:00.947079000Z,10,2,1108,S,N,0,,0,0,0,1633,13.04,2,1,13.55,15,1,13.03,100,1,13.56,100,1,13.02,100,1,13.57,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,14.01,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,100,1,12.37,700,1,14.51,100,1,ARL,0
1618,2025-07-29T20:12:00.947116000Z,2025-07-29T20:12:00.947116000Z,10,2,1108,S,N,0,,0,0,0,1637,13.04,2,1,13.55,15,1,13.03,100,1,13.56,100,1,13.02,100,1,13.57,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,14.19,100,1,12.46,200,2,14.28,100,1,12.43,700,1,14.43,100,1,12.42,700,1,14.51,100,1,12.37,700,1,14.53,100,1,ARL,0
1619,2025-07-29T20:12:00.947153000Z,2025-07-29T20:12:00.947153000Z,10,2,1108,S,N,0,,0,0,0,1638,13.04,2,1,13.55,15,1,13.03,100,1,13.56,100,1,13.02,100,1,13.57,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,100,1,12.37,700,1,14.51,100,1,ARL,0
1620,2025-07-29T20:12:00.947190000Z,2025-07-29T20:12:00.947190000Z,10,2,1108,S,N,0,,0,0,0,1639,13.04,2,1,13.55,15,1,13.03,100,1,13.56,100,1,13.02,100,1,13.59,100,1,12.73,100,1,13.83,100,1,12.71,100,1,13.92,2,1,12.50,700,1,14.19,100,1,12.46,200,2,14.28,100,1,12.43,700,1,14.43,100,1,12.42,700,1,14.51,100,1,12.37,700,1,14.53,100,1,ARL,0
1621,2025-07-29T20:12:00.947227000Z,2025-07-29T20:12:00.947227000Z,10,2,1108,S,N,0,,0,0,0,1640,13.04,2,1,13.53,15,1,13.03,100,1,13.55,15,1,13.02,100,1,13.56,100,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,100,1,12.37,700,1,14.51,100,1,ARL,0
1622,2025-07-29T20:12:00.947264000Z,2025-07-29T20:12:00.947264000Z,10,2,1108,S,N,0,,0,0,0,1641,13.04,2,1,13.53,15,1,13.03,100,1,13.55,15,1,13.02,100,1,13.56,100,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,100,1,12.37,700,1,14.51,100,1,ARL,0
1623,2025-07-29T20:12:00.947301000Z,2025-07-29T20:12:00.947301000Z,10,2,1108,S,N,0,,0,0,0,1642,13.04,2,1,13.53,15,1,13.03,100,1,13.55,15,1,13.02,100,1,13.56,100,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,200,2,12.37,700,1,14.51,100,1,ARL,0
1624,2025-07-29T20:12:00.947338000Z,2025-07-29T20:12:00.947338000Z,10,2,1108,S,N,0,,0,0,0,1643,13.04,2,1,13.53,15,1,13.03,100,1,13.55,15,1,13.02,100,1,13.59,100,1,12.73,100,1,13.83,100,1,12.71,100,1,13.92,2,1,12.50,700,1,14.19,100,1,12.46,200,2,14.28,100,1,12.43,700,1,14.43,200,2,12.42,700,1,14.51,100,1,12.37,700,1,14.53,100,1,ARL,0
1625,2025-07-29T20:12:00.947374000Z,2025-07-29T20:12:00.947374000Z,10,2,1108,S,N,0,,0,0,0,1644,13.04,2,1,13.53,15,1,13.03,100,1,13.54,100,1,13.02,100,1,13.55,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.28,100,1,12.42,700,1,14.43,200,2,12.37,700,1,14.51,100,1,ARL,0
1626,2025-07-29T20:12:00.947411000Z,2025-07-29T20:12:00.947411000Z,10,2,1108,S,N,0,,0,0,0,1645,13.04,2,1,13.53,15,1,13.03,100,1,13.54,100,1,13.02,100,1,13.55,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.27,700,1,12.42,700,1,14.28,100,1,12.37,700,1,14.43,200,2,ARL,0
1627,2025-07-29T20:12:00.947449000Z,2025-07-29T20:12:00.947449000Z,10,2,1108,S,N,0,,0,0,0,1646,13.04,2,1,13.53,15,1,13.03,100,1,13.54,100,1,13.02,100,1,13.55,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.27,700,1,12.42,700,1,14.28,100,1,12.37,700,1,14.43,200,2,ARL,0
1628,2025-07-29T20:12:00.947486000Z,2025-07-29T20:12:00.947486000Z,10,2,1108,S,N,0,,0,0,0,1647,13.04,2,1,13.53,15,1,13.03,100,1,13.54,100,1,13.02,100,1,13.55,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.27,700,1,12.42,700,1,14.28,100,1,12.37,700,1,14.43,200,2,ARL,0
1629,2025-07-29T20:12:00.947522000Z,2025-07-29T20:12:00.947522000Z,10,2,1108,S,N,0,,0,0,0,1648,13.04,2,1,13.53,15,1,13.03,100,1,13.54,100,1,13.02,100,1,13.55,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.27,700,1,12.42,700,1,14.28,100,1,12.37,700,1,14.43,200,2,ARL,0
1630,2025-07-29T20:12:00.947559000Z,2025-07-29T20:12:00.947559000Z,10,2,1108,S,N,0,,0,0,0,1649,13.04,2,1,13.53,15,1,13.03,100,1,13.54,100,1,13.02,100,1,13.55,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.27,700,1,12.42,700,1,14.28,100,1,12.37,700,1,14.43,200,2,ARL,0
1631,2025-07-29T20:12:00.947596000Z,2025-07-29T20:12:00.947596000Z,10,2,1108,S,N,0,,0,0,0,1650,13.04,2,1,13.53,15,1,13.03,100,1,13.54,100,1,13.02,100,1,13.55,15,1,12.73,100,1,13.59,100,1,12.71,100,1,13.83,100,1,12.50,700,1,13.92,2,1,12.46,200,2,14.19,100,1,12.43,700,1,14.27,700,1,12.42,700,1,14.28,100,1,12.37,700,1,14.42,100,1,ARL,0
1632,2025-07-29T20:12:00.947632000Z,2025-07-29T20:12:00.947632000Z,10,2,1108,S,N,0,,0,0,0,1651,13.04,2,1,13.54,100,1,13.03,100,1,13.55,15,1,13.02,100,1,13.59,100,1,12.73,100,1,13.83,100,1,12.71,100,1,13.92,2,1,12.50,700,1,14.19,100,1,12.46,200,2,14.27,700,1,12.43,700,1,14.28,100,1,12.42,700,1,14.42,100,1,12.37,700,1,14.43,200,2,ARL,0
1633,2025-07-29T20:12:00.947679000Z,2025-07-29T20:12:00.947679000Z,10,2,1108,S,N,0,,0,0,0,1652,13.04,2,1,13.54,100,1,13.03,100,1,13.59,100,1,13.02,100,1,13.83,100,1,12.73,100,1,13.92,2,1,12.71,100,1,14.19,100,1,12.50,700,1,14.27,700,1,12.46,200,2,14.28,100,1,12.43,700,1,14.42,100,1,12.42,700,1,14.43,200,2,12.37,700,1,14.51,100,1,ARL,0
1634,2025-07-29T20:12:00.947715000Z,2025-07-29T20:12:00.947715000Z,10,2,1108,S,N,0,,0,0,0,1653,13.04,2,1,13.59,100,1,13.03,100,1,13.83,100,1,13.02,100,1,13.92,2,1,12.73,100,1,14.19,100,1,12.71,100,1,14.27,700,1,12.50,700,1,14.28,100,1,12.46,200,2,14.42,100,1,12.43,700,1,14.43,200,2,12.42,700,1,14.51,100,1,12.37,700,1,14.56,800,2,ARL,0
1635,2025-07-29T20:12:00.947752000Z,2025-07-29T20:12:00.947752000Z,10,2,1108,S,N,0,,0,0,0,1654,13.04,2,1,13.59,100,1,13.03,100,1,13.83,100,1,13.02,100,1,13.92,2,1,12.73,100,1,14.19,100,1,12.71,100,1,14.27,700,1,12.50,700,1,14.28,100,1,12.46,200,2,14.42,100,1,12.43,700,1,14.43,200,2,12.42,700,1,14.51,100,1,12.37,700,1,14.56,800,2,ARL,0
1636,2025-07-29T20:12:00.947788000Z,2025-07-29T20:12:00.947788000Z,10,2,1108,S,N,0,,0,0,0,1655,13.04,2,1,13.59,100,1,13.03,100,1,13.83,100,1,13.02,100,1,13.92,2,1,12.73,100,1,14.19,100,1,12.71,100,1,14.27,700,1,12.50,700,1,14.28,100,1,12.46,200,2,14.42,100,1,12.43,700,1,14.43,200,2,12.42,700,1,14.51,100,1,12.37,700,1,14.56,800,2,ARL,0
1637,2025-07-29T20:12:00.947825000Z,2025-07-29T20:12:00.947825000Z,10,2,1108,S,N,0,,0,0,0,1656,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.19,100,1,12.73,100,1,14.27,700,1,12.71,100,1,14.28,100,1,12.50,700,1,14.42,100,1,12.46,200,2,14.43,200,2,12.43,700,1,14.51,100,1,12.42,700,1,14.56,800,2,12.37,700,1,14.57,100,1,ARL,0
1638,2025-07-29T20:12:00.947862000Z,2025-07-29T20:12:00.947862000Z,10,2,1108,S,N,0,,0,0,0,1657,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.19,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.43,200,2,12.46,200,2,14.51,100,1,12.43,700,1,14.56,800,2,12.42,700,1,14.57,100,1,12.37,700,1,14.60,700,1,ARL,0
1639,2025-07-29T20:12:00.947898000Z,2025-07-29T20:12:00.947898000Z,10,2,1108,S,N,0,,0,0,0,1658,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.19,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.42,100,1,12.50,700,1,14.43,200,2,12.46,200,2,14.51,100,1,12.43,700,1,14.53,700,1,12.42,700,1,14.56,800,2,12.37,700,1,14.57,100,1,ARL,0
1640,2025-07-29T20:12:00.947936000Z,2025-07-29T20:12:00.947936000Z,10,2,1108,S,N,0,,0,0,0,1659,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.19,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.43,200,2,12.50,700,1,14.51,100,1,12.46,200,2,14.53,700,1,12.43,700,1,14.56,800,2,12.42,700,1,14.57,100,1,12.37,700,1,14.60,700,1,ARL,0
1641,2025-07-29T20:12:00.947972000Z,2025-07-29T20:12:00.947972000Z,10,2,1108,S,N,0,,0,0,0,1660,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.19,100,1,12.73,100,1,14.28,100,1,12.71,100,1,14.43,200,2,12.50,700,1,14.51,100,1,12.46,200,2,14.53,700,1,12.43,700,1,14.56,800,2,12.42,700,1,14.57,100,1,12.37,700,1,14.60,700,1,ARL,0
1642,2025-07-29T20:12:00.948009000Z,2025-07-29T20:12:00.948009000Z,10,2,1108,S,N,0,,0,0,0,1661,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.43,200,2,12.71,100,1,14.51,100,1,12.50,700,1,14.53,700,1,12.46,200,2,14.56,800,2,12.43,700,1,14.57,100,1,12.42,700,1,14.60,700,1,12.37,700,1,14.64,100,1,ARL,0
1643,2025-07-29T20:12:00.948046000Z,2025-07-29T20:12:00.948046000Z,10,2,1108,S,N,0,,0,0,0,1662,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.43,200,2,12.71,100,1,14.51,100,1,12.50,700,1,14.53,700,1,12.46,200,2,14.56,800,2,12.43,700,1,14.57,100,1,12.42,700,1,14.60,700,1,12.37,700,1,14.64,100,1,ARL,0
1644,2025-07-29T20:12:00.948132000Z,2025-07-29T20:12:00.948132000Z,10,2,1108,S,N,0,,0,0,0,1663,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.43,200,2,12.71,100,1,14.51,100,1,12.50,700,1,14.53,700,1,12.46,200,2,14.56,800,2,12.43,700,1,14.57,100,1,12.42,700,1,14.60,700,1,12.37,700,1,14.64,100,1,ARL,0
1645,2025-07-29T20:12:00.948253000Z,2025-07-29T20:12:00.948253000Z,10,2,1108,S,N,0,,0,0,0,1664,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.43,200,2,12.71,100,1,14.45,100,1,12.50,700,1,14.51,100,1,12.46,200,2,14.53,700,1,12.43,700,1,14.56,800,2,12.42,700,1,14.57,100,1,12.37,700,1,14.60,700,1,ARL,0
1646,2025-07-29T20:12:00.948307000Z,2025-07-29T20:12:00.948307000Z,10,2,1108,S,N,0,,0,0,0,1665,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.43,100,1,12.71,100,1,14.45,100,1,12.50,700,1,14.51,100,1,12.46,200,2,14.53,700,1,12.43,700,1,14.56,800,2,12.42,700,1,14.57,100,1,12.37,700,1,14.60,700,1,ARL,0
1647,2025-07-29T20:12:00.948359000Z,2025-07-29T20:12:00.948359000Z,10,2,1108,S,N,0,,0,0,0,1666,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.43,100,1,12.71,100,1,14.45,100,1,12.50,700,1,14.51,100,1,12.46,200,2,14.53,700,1,12.43,700,1,14.56,800,2,12.42,700,1,14.57,100,1,12.37,700,1,14.60,700,1,ARL,0
1648,2025-07-29T20:12:00.948411000Z,2025-07-29T20:12:00.948411000Z,10,2,1108,S,N,0,,0,0,0,1667,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.43,100,1,12.71,100,1,14.45,100,1,12.50,700,1,14.51,100,1,12.46,200,2,14.53,700,1,12.43,700,1,14.56,800,2,12.42,700,1,14.60,700,1,12.37,700,1,14.64,100,1,ARL,0
1649,2025-07-29T20:12:00.948464000Z,2025-07-29T20:12:00.948464000Z,10,2,1108,S,N,0,,0,0,0,1668,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.43,100,1,12.71,100,1,14.45,100,1,12.50,700,1,14.51,100,1,12.46,200,2,14.53,700,1,12.43,700,1,14.56,800,2,12.42,700,1,14.60,700,1,12.37,700,1,14.64,100,1,ARL,0
1650,2025-07-29T20:12:00.948517000Z,2025-07-29T20:12:00.948517000Z,10,2,1108,S,N,0,,0,0,0,1669,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.53,700,1,12.46,200,2,14.56,800,2,12.43,700,1,14.60,700,1,12.42,700,1,14.64,100,1,12.37,700,1,14.68,700,1,ARL,0
1651,2025-07-29T20:12:00.948570000Z,2025-07-29T20:12:00.948570000Z,10,2,1108,S,N,0,,0,0,0,1670,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.53,700,1,12.46,200,2,14.56,800,2,12.43,700,1,14.60,700,1,12.42,700,1,14.64,100,1,12.37,700,1,14.68,700,1,ARL,0
1652,2025-07-29T20:12:00.948622000Z,2025-07-29T20:12:00.948622000Z,10,2,1108,S,N,0,,0,0,0,1671,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.53,700,1,12.46,200,2,14.56,800,2,12.43,700,1,14.60,700,1,12.42,700,1,14.64,100,1,12.37,700,1,14.68,700,1,ARL,0
1653,2025-07-29T20:12:00.948675000Z,2025-07-29T20:12:00.948675000Z,10,2,1108,S,N,0,,0,0,0,1672,13.04,2,1,13.83,100,1,13.03,100,1,13.92,2,1,13.02,100,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.53,700,1,12.46,200,2,14.56,800,2,12.43,700,1,14.60,700,1,12.42,700,1,14.63,100,1,12.37,700,1,14.64,100,1,ARL,0
1654,2025-07-29T20:12:00.948728000Z,2025-07-29T20:12:00.948728000Z,10,2,1108,S,N,0,,0,0,0,1673,13.27,10,1,13.83,100,1,13.04,2,1,13.92,2,1,13.03,100,1,14.28,100,1,13.02,100,1,14.45,100,1,12.73,100,1,14.51,100,1,12.71,100,1,14.53,700,1,12.50,700,1,14.56,800,2,12.46,200,2,14.60,700,1,12.43,700,1,14.63,100,1,12.42,700,1,14.64,100,1,ARL,0
1655,2025-07-29T20:12:00.948781000Z,2025-07-29T20:12:00.948781000Z,10,2,1108,S,N,0,,0,0,0,1674,13.27,10,1,13.83,115,2,13.04,2,1,13.92,2,1,13.03,100,1,14.28,100,1,13.02,100,1,14.45,100,1,12.73,100,1,14.51,100,1,12.71,100,1,14.53,700,1,12.50,700,1,14.56,800,2,12.46,200,2,14.60,700,1,12.43,700,1,14.63,100,1,12.42,700,1,14.64,100,1,ARL,0
1656,2025-07-29T20:12:00.948834000Z,2025-07-29T20:12:00.948834000Z,10,2,1108,S,N,0,,0,0,0,1675,13.27,10,1,13.83,115,2,13.04,2,1,13.92,2,1,13.03,100,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.53,700,1,12.46,200,2,14.56,800,2,12.43,700,1,14.60,700,1,12.42,700,1,14.63,100,1,12.37,700,1,14.64,100,1,ARL,0
1657,2025-07-29T20:12:00.948887000Z,2025-07-29T20:12:00.948887000Z,10,2,1108,S,N,0,,0,0,0,1676,13.27,10,1,13.83,115,2,13.26,100,1,13.92,2,1,13.04,2,1,14.28,100,1,13.03,100,1,14.45,100,1,12.73,100,1,14.51,100,1,12.71,100,1,14.53,700,1,12.50,700,1,14.56,800,2,12.46,200,2,14.60,700,1,12.43,700,1,14.63,100,1,12.42,700,1,14.64,100,1,ARL,0
1658,2025-07-29T20:12:00.948964000Z,2025-07-29T20:12:00.948964000Z,10,2,1108,S,N,0,,0,0,0,1677,13.27,10,1,13.83,115,2,13.26,100,1,13.92,2,1,13.03,100,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.53,700,1,12.46,200,2,14.56,800,2,12.43,700,1,14.60,700,1,12.42,700,1,14.63,100,1,12.37,700,1,14.64,100,1,ARL,0
1659,2025-07-29T20:12:00.949043000Z,2025-07-29T20:12:00.949043000Z,10,2,1108,S,N,0,,0,0,0,1678,13.27,10,1,13.83,115,2,13.26,100,1,13.92,2,1,13.03,100,1,14.28,100,1,12.91,2,1,14.45,100,1,12.73,100,1,14.51,100,1,12.71,100,1,14.53,700,1,12.50,700,1,14.56,800,2,12.46,200,2,14.60,700,1,12.43,700,1,14.63,100,1,12.42,700,1,14.64,100,1,ARL,0
1660,2025-07-29T20:12:00.949108000Z,2025-07-29T20:12:00.949108000Z,10,2,1108,S,N,0,,0,0,0,1679,13.27,10,1,13.83,15,1,13.26,100,1,13.92,2,1,13.03,100,1,14.28,100,1,12.91,2,1,14.45,100,1,12.73,100,1,14.51,100,1,12.71,100,1,14.53,700,1,12.50,700,1,14.56,800,2,12.46,200,2,14.60,700,1,12.43,700,1,14.63,100,1,12.42,700,1,14.64,100,1,ARL,0
1661,2025-07-29T20:12:00.949163000Z,2025-07-29T20:12:00.949163000Z,10,2,1108,S,N,0,,0,0,0,1680,13.27,10,1,13.83,15,1,13.26,100,1,13.92,2,1,13.03,100,1,14.28,100,1,12.91,2,1,14.45,100,1,12.73,100,1,14.51,100,1,12.71,100,1,14.56,800,2,12.50,700,1,14.60,700,1,12.46,200,2,14.63,100,1,12.43,700,1,14.64,100,1,12.42,700,1,14.68,700,1,ARL,0
1662,2025-07-29T20:12:00.949215000Z,2025-07-29T20:12:00.949215000Z,10,2,1108,S,N,0,,0,0,0,1681,13.27,10,1,13.83,15,1,13.26,100,1,13.92,2,1,13.03,100,1,14.11,100,1,12.91,2,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.56,800,2,12.46,200,2,14.60,700,1,12.43,700,1,14.63,100,1,12.42,700,1,14.64,100,1,ARL,0
1663,2025-07-29T20:12:00.949269000Z,2025-07-29T20:12:00.949269000Z,10,2,1108,S,N,0,,0,0,0,1682,13.27,10,1,13.83,15,1,13.26,100,1,13.92,2,1,13.03,100,1,14.11,100,1,12.91,2,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.56,800,2,12.46,200,2,14.60,700,1,12.43,700,1,14.63,100,1,12.42,700,1,14.64,100,1,ARL,0
1664,2025-07-29T20:12:00.949320000Z,2025-07-29T20:12:00.949320000Z,10,2,1108,S,N,0,,0,0,0,1683,13.27,10,1,13.83,15,1,13.26,100,1,13.92,2,1,13.03,100,1,14.11,100,1,12.91,2,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.56,800,2,12.46,200,2,14.60,700,1,12.43,700,1,14.63,100,1,12.42,700,1,14.64,100,1,ARL,0
1665,2025-07-29T20:12:00.949355000Z,2025-07-29T20:12:00.949355000Z,10,2,1108,S,N,0,,0,0,0,1684,13.27,10,1,13.83,15,1,13.26,100,1,13.92,2,1,13.03,100,1,14.11,100,1,12.91,2,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.56,800,2,12.46,200,2,14.60,700,1,12.43,700,1,14.63,100,1,12.42,700,1,14.64,100,1,ARL,0
1666,2025-07-29T20:12:00.949389000Z,2025-07-29T20:12:00.949389000Z,10,2,1108,S,N,0,,0,0,0,1685,13.27,10,1,13.83,15,1,13.26,100,1,13.92,2,1,13.03,100,1,14.11,100,1,12.91,2,1,14.28,100,1,12.73,100,1,14.45,100,1,12.71,100,1,14.51,100,1,12.50,700,1,14.56,800,2,12.46,200,2,14.60,700,1,12.43,700,1,14.63,100,1,12.42,700,1,14.64,100,1,ARL,0
